model,image,iou,dice,precision,recall,pixel_accuracy,inference_time_s
YOLOv11x,296279_sat_25.jpg,0.4317905487557753,0.6031476449275363,0.44182719223671385,0.9500200633108922,0.5721435546875,0.044460025001171743
YOLOv11x,296279_sat_27.jpg,0.6979651299403168,0.8221195095624256,0.999528905040716,0.6981948100789771,0.7057952880859375,0.044460025001171743
YOLOv11x,296279_sat_28.jpg,0.7101934340699907,0.8305416450814482,0.999030672297999,0.7106831502733586,0.91015625,0.044460025001171743
YOLOv11x,296279_sat_30.jpg,0.6350165410770079,0.7767707850328093,0.9942448113377217,0.6373593432945951,0.7575836181640625,0.044460025001171743
YOLOv11x,296279_sat_31.jpg,0.7914281195634983,0.8835722861784024,0.9882692155778497,0.7989335206590459,0.899383544921875,0.044463262500357814
YOLOv11x,296279_sat_32.jpg,0.7338750850918992,0.8465143670404632,0.7687062703329025,0.9418477667358305,0.9045562744140625,0.044463262500357814
YOLOv11x,296279_sat_33.jpg,0.44585128138189095,0.6167318687932591,0.5922436712518784,0.6433324962330487,0.611328125,0.044463262500357814
YOLOv11x,296279_sat_34.jpg,0.5770127308588847,0.731779420125071,0.8920552198259134,0.6203253913177578,0.640045166015625,0.044463262500357814
YOLOv11x,296279_sat_35.jpg,0.761302581575154,0.8644767679773818,0.920134626806573,0.815168204300698,0.77764892578125,0.044463262500357814
YOLOv11x,296279_sat_37.jpg,0.7917116716436876,0.8837489694057571,0.9844558562117321,0.8017339831748942,0.7999114990234375,0.044463262500357814
YOLOv11x,296279_sat_38.jpg,0.7373754187386863,0.8488383233532935,0.9857858136300417,0.7452996845425868,0.807403564453125,0.044463262500357814
YOLOv11x,296279_sat_40.jpg,0.5714622470443171,0.7273000011538949,0.9930675909878682,0.5737510923390621,0.6393890380859375,0.044463262500357814
YOLOv11x,296279_sat_41.jpg,0.8371677652562194,0.9113677924122127,0.9833166833166833,0.8492299728225702,0.883148193359375,0.04489060000196332
YOLOv11x,296279_sat_43.jpg,0.5772197682606748,0.7319458960335258,0.9422137464406071,0.5984039023095301,0.5969085693359375,0.04489060000196332
YOLOv11x,296279_sat_44.jpg,0.596732944727323,0.7474423906612989,0.8946459412780656,0.6418357990731792,0.7329254150390625,0.04489060000196332
YOLOv11x,296279_sat_45.jpg,0.6270573055983888,0.770786994951937,0.9889569943171949,0.6314788698917746,0.638336181640625,0.04489060000196332
YOLOv11x,296279_sat_46.jpg,0.5405062128909837,0.7017254566947124,1.0,0.5405062128909837,0.5418243408203125,0.04489060000196332
YOLOv11x,296279_sat_47.jpg,0.5759269902642075,0.7309056749737526,0.9278599287297623,0.6029245523830361,0.6284637451171875,0.04489060000196332
YOLOv11x,296279_sat_48.jpg,0.6666362208176537,0.7999780785882611,0.9990691817012073,0.6670505227754625,0.7215423583984375,0.04489060000196332
YOLOv11x,296279_sat_51.jpg,0.39632140036851804,0.5676650093079153,0.9729795225978433,0.40073193046660566,0.440093994140625,0.04489060000196332
YOLOv11x,296279_sat_52.jpg,0.7336144375105415,0.8463409413733388,0.9464705370354252,0.7653704029561851,0.759002685546875,0.04416518750076648
YOLOv11x,296279_sat_53.jpg,0.6138945483731555,0.7607616606574152,0.999874302378199,0.6139419292098236,0.6183013916015625,0.04416518750076648
YOLOv11x,296279_sat_54.jpg,0.692619276868422,0.8183993723028639,0.9881110269041303,0.6984398017945628,0.71746826171875,0.04416518750076648
YOLOv11x,296279_sat_55.jpg,0.0,0.0,0.0,0.0,1.52587890625e-05,0.04416518750076648
YOLOv11x,296279_sat_60.jpg,0.5871679564944572,0.7398939149342734,0.8002613136952132,0.6879952618250142,0.6385955810546875,0.04416518750076648
YOLOv11x,296279_sat_61.jpg,0.7075064710957722,0.8287013643254169,0.9690126050420168,0.7238842569887199,0.81378173828125,0.04416518750076648
YOLOv11x,296279_sat_62.jpg,0.847730822631031,0.9175912554448006,0.961493036760002,0.8775235229390761,0.8928985595703125,0.04416518750076648
YOLOv11x,296279_sat_65.jpg,0.8639949176769548,0.9270357010991508,0.9958911354298035,0.867085805366156,0.8824005126953125,0.04416518750076648
YOLOv11x,296279_sat_67.jpg,0.45575753834758187,0.6261448439620081,0.9994585448392554,0.45587009539097956,0.46185302734375,0.04452156250044936
YOLOv11x,296279_sat_68.jpg,0.775482554710786,0.8735456765297328,0.9991169705930671,0.7760144187826975,0.785064697265625,0.04452156250044936
YOLOv11x,296279_sat_70.jpg,0.8582294105901359,0.9237066270709596,0.955517380759903,0.8939456965663288,0.880828857421875,0.04452156250044936
YOLOv11x,296279_sat_71.jpg,0.678299093926617,0.8083172974128715,0.9329384909618114,0.7130664403263074,0.7811279296875,0.04452156250044936
