image,instances,method,iou,dice_f1,precision,recall,boundary_iou,boundary_f1,pixel_accuracy
0-23-30_png_jpg.rf.09ba17cca8b4f84372db9755908ef55b.jpg,2,OR,0.9472031434515091,0.9728857994472493,0.9775221335662428,0.9682932374783546,0.31311364828662375,0.520704377240145,0.9513183593747677
0-23-30_png_jpg.rf.09ba17cca8b4f84372db9755908ef55b.jpg,2,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.09802734374997607
0-23-30_png_jpg.rf.09ba17cca8b4f84372db9755908ef55b.jpg,2,weighted_mean,0.9472031434515091,0.9728857994472493,0.9775221335662428,0.9682932374783546,0.31311364828662375,0.520704377240145,0.9513183593747677
0-23-39_png_jpg.rf.8b8c4cb5f6633a3cb7d447205b54409b.jpg,3,OR,0.9518987116412323,0.9753566678066392,0.9880469866453371,0.9629882000495403,0.3992921418482979,0.6135603861016364,0.9604223632810155
0-23-39_png_jpg.rf.8b8c4cb5f6633a3cb7d447205b54409b.jpg,3,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.18667724609370442
0-23-39_png_jpg.rf.8b8c4cb5f6633a3cb7d447205b54409b.jpg,3,weighted_mean,0.9518987116412323,0.9753566678066392,0.9880469866453371,0.9629882000495403,0.3992921418482979,0.6135603861016364,0.9604223632810155
0-23-39_png_jpg.rf.c3068c64eac4d4d6733925efbc70ac9b.jpg,2,OR,0.9287128108937802,0.9630389819035916,0.9928789187952223,0.9349403287061031,0.27654715688450204,0.5046670540186758,0.9429345703122698
0-23-39_png_jpg.rf.c3068c64eac4d4d6733925efbc70ac9b.jpg,2,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.2048315429687
0-23-39_png_jpg.rf.c3068c64eac4d4d6733925efbc70ac9b.jpg,2,weighted_mean,0.9287128108937802,0.9630389819035916,0.9928789187952223,0.9349403287061031,0.27654715688450204,0.5046670540186758,0.9429345703122698
0-24-36_png_jpg.rf.38d36818828eaef321c9d09c6a8ad9a1.jpg,4,OR,0.9425803127319813,0.9704415375304275,0.9542224447371921,0.9872215216474834,0.25008944543772343,0.4154100547540772,0.945859374999769
0-24-36_png_jpg.rf.38d36818828eaef321c9d09c6a8ad9a1.jpg,4,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.09974365234372565
0-24-36_png_jpg.rf.38d36818828eaef321c9d09c6a8ad9a1.jpg,4,weighted_mean,0.9425803127319813,0.9704415375304275,0.9542224447371921,0.9872215216474834,0.25008944543772343,0.4154100547540772,0.945859374999769
