model,image,iou,dice,precision,recall,pixel_accuracy,inference_time_s
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_03_19.png,0.0,0.0,0.0,0.0,0.1150360107421875,0.015210800018394366
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_03_21.png,0.0,0.0,0.0,0.0,0.1660919189453125,0.01555840001674369
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_04_15.png,0.0004569929861511256,0.000913568477915475,1.0,0.0004569929861511256,0.232391357421875,0.015132900007301942
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_04_16.png,0.0,0.0,0.0,0.0,0.1272125244140625,0.01513620000332594
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_04_17.png,0.00024092691153601857,0.000481737759481475,0.6875,0.00024095329886970998,0.303497314453125,0.013618099997984245
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_04_21.png,0.00021941051707745192,0.0004387247733255338,1.0,0.00021941051707745192,0.1656494140625,0.012536599999293685
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_05_01.png,0.0,0.0,0.0,0.0,0.0232391357421875,0.01218630000948906
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_05_16.png,0.0,0.0,0.0,0.0,0.1042327880859375,0.012296399974729866
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_05_17.png,0.00029057378637015223,0.0005809787555435056,0.5555555555555556,0.00029064134857585737,0.2125396728515625,0.012921400018967688
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_05_18.png,0.0,0.0,0.0,0.0,0.2449188232421875,0.01294790001702495
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_05_20.png,0.0,0.0,0.0,0.0,0.1349639892578125,0.016341000009560958
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_05_21.png,0.0,0.0,0.0,0.0,0.084381103515625,0.015638900018529966
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_06_01.png,0.0,0.0,0.0,0.0,0.0135650634765625,0.016670299984980375
